pmid,title,authors,pubdate,journal,pagerank_score,degree,betweenness_score,abstract
8445820,It's time to wake up to the importance of sleep disorders.,Dement WC; Mitler MM,1993 Mar 24-31,JAMA,0.0007271077426146802,80,0.0001757241998053911,"1. JAMA. 1993 Mar 24-31;269(12):1548-50.

It's time to wake up to the importance of sleep disorders.

Dement WC(1), Mitler MM.

Author information:
(1)Stanford University Sleep Disorders Center, Palo Alto, Calif. 94304.

PMID: 8445820 [Indexed for MEDLINE]"
15310509,Rethinking the assessment of sleepiness.,Johns M,1998 Feb,Sleep medicine reviews,0.0006003136558392285,126,0.0001772195284794091,"1. Sleep Med Rev. 1998 Feb;2(1):3-15. doi: 10.1016/s1087-0792(98)90050-8.

Rethinking the assessment of sleepiness.

Johns M(1).

Author information:
(1)Epworth Sleep Centre, Epworth Hospital, Melbourne, 3121, Victoria, Australia.

The consequences of dozing off when intending to stay awake, e.g. while driving 
or at work, are potentially catastrophic. The accurate assessment of this 
tendency is important, but is currently difficult. Several different methods 
give disparate results. A way out of this dilemma is suggested that involves 
modification of existing concepts of sleep and wakefulness to conclude the 
powerful influence of behaviour on sleep propensity. This propensity at a 
particular time depends, hypothetically, on a mutually inhibitory interaction 
between a sleep and a wake drive, not on the magnitude of either drive alone. 
Measurements of sleep propensity are partly situation-specific, whether measured 
objectively by laboratory tests or subjectively by a questionnaire such as the 
Epworth Sleepiness Scale. The latter is believed to measure a general 
characteristic, the average sleep propensity across a range of specified 
situations in daily life. Any one situational sleep propensity is not always an 
accurate predictor of another, even in the same subject. The Multiple Sleep 
Latency test should not be a gold standard for such measurements. Wider 
discussion and more research into ""sleepiness"" is needed.

DOI: 10.1016/s1087-0792(98)90050-8
PMID: 15310509"
12552502,Daytime sleepiness in stable hemodialysis patients.,Parker KP; Bliwise DL; Bailey JL; Rye DB,2003 Feb,American journal of kidney diseases : the official journal of the National Kidney Foundation,0.0005173766175429324,137,0.00021005979917096854,"1. Am J Kidney Dis. 2003 Feb;41(2):394-402. doi: 10.1053/ajkd.2003.50049.

Daytime sleepiness in stable hemodialysis patients.

Parker KP(1), Bliwise DL, Bailey JL, Rye DB.

Author information:
(1)Nell Hodgson Woodruff School of Nursing; Department of Neurology, Sleep 
Disorders Center; and the Renal Division, Emory University, Atlanta, GA, USA. 
kpark04@emory.edu

Comment in
    Am J Kidney Dis. 2003 Jun;41(6):1335-6; author reply 1336. doi: 
10.1016/s0272-6386(03)00516-x.

BACKGROUND: Patients frequently sleep during hemodialysis (HD), a behavior often 
attributed to treatment-related fatigue and/or simple boredom. The possibility 
that this behavior reflects a more pervasive underlying increase in daytime 
sleepiness has never been systematically examined. Thus, we studied a sample of 
HD patients on an off-dialysis day to establish the presence or absence of 
daytime sleepiness independent of effects of treatment, quantify its severity, 
and identify associated demographic, metabolic, and sleep-related variables.
METHODS: Forty-six stable HD patients underwent polysomnography, followed the 
next day (a nondialysis day) by the Multiple Sleep Latency Test (MSLT; low score 
= greater sleepiness), a measure of physiological daytime sleepiness. Subjects 
also completed the Epworth Sleepiness Scale (ESS; high score = greater 
sleepiness), a measure of subjective daytime sleepiness.
RESULTS: One third (n = 15) of subjects had MSLT scores suggesting abnormal 
levels of physiological daytime sleepiness, and six subjects had scores 
consistent with severe, pathological sleepiness. Thirty percent (n = 14) had 
significant subjective daytime sleepiness as measured by the ESS. However, MSLT 
and ESS scores were unrelated. Higher indices of sleep apnea (r = -0.324; P = 
0.028) and brief arousals (r = -0.370; P = 0.009) correlated significantly with 
increased physiological, but not subjective, sleepiness. Longer nocturnal sleep 
latencies (r = 0.350; P = 0.017) and greater percentage of rapid-eye-movement 
sleep (r = 0.302; P = 0.042) were associated with decreased physiological 
sleepiness. Other major demographic, metabolic, and sleep-related variables did 
not correlate with MSLT scores, and none of the variables examined were related 
to ESS scores.
CONCLUSION: Daytime sleepiness is common in HD patients and may be severe 
despite the absence of obvious clinical risk factors for the condition. Thus, 
research designed to identify cost-effective indicators of daytime sleepiness 
and evaluate the detrimental effects of sleepiness on clinical outcomes in HD 
patients is warranted.

Copyright 2003 by the National Kidney Foundation, Inc.

DOI: 10.1053/ajkd.2003.50049
PMID: 12552502 [Indexed for MEDLINE]"
9613427,The clinical diagnosis of the narcoleptic syndrome.,Parkes JD; Chen SY; Clift SJ; Dahlitz MJ; Dunn G,1998 Mar,Journal of sleep research,0.0004862252199521221,103,0.0003353443429790732,"1. J Sleep Res. 1998 Mar;7(1):41-52. doi: 10.1046/j.1365-2869.1998.00093.x.

The clinical diagnosis of the narcoleptic syndrome.

Parkes JD(1), Chen SY, Clift SJ, Dahlitz MJ, Dunn G.

Author information:
(1)Department of Clinical Neurosciences, King's College School of Medicine and 
Dentistry, London, UK.

Sleep-wake habits and control of postural muscle tone were investigated by 
self-report questionnaire in 183 subjects considered to have the narcoleptic 
syndrome, 62 subjects with hypersomnia and 10 with obstructive sleep apnoea. 
Results were compared with those in a group of 188 control subjects with normal 
sleep wake habits. Excessive daytime sleepiness, determined by the Epworth 
Sleepiness Scale (ESS), was five times greater in the narcoleptic syndrome than 
in control subjects (score range 0-24, mean scores +/-SD 19.6+/-3.0; and 
4.5+/-3.3 respectively; P<0.001). The propensity to cataplexy, as determined by 
a rating scale developed to estimate the likelihood of loss of postural tone in 
response to sudden emotional stimuli, including laughter, was 10 times greater 
in narcoleptic syndrome than in control subjects (postural atonia total score 
range 0-600; mean + SD 334+/-122 and 28+/-45, respectively; P<0.001). 
Narcoleptics had more disturbances of night sleep than controls with episodes of 
muscle jerking, sleep walking, sleep talking and sleep terrors, as well as sleep 
paralysis, and higher insomnia self-rating scores. Sleep latency from bedtime to 
sleep-onset time was shorter in narcoleptics than controls. The hypersomniac 
group of 62 subjects was heterogeneous. Subsequent investigation showed that 18 
subjects (29%) had idiopathic hypersomnia, four (6%) 'incomplete' narcolepsy 
without cataplexy and 10 (16%) hypersomnia accompanying a mood disorder. The 
mean ESS scores in this group and in subjects with obstructive sleep apnoea were 
comparable to those of the narcoleptic syndrome subject group. Mean postural 
atonia scores were similar to those of control subjects.

DOI: 10.1046/j.1365-2869.1998.00093.x
PMID: 9613427 [Indexed for MEDLINE]"
11386205,Prevalence of sleepiness and its relation to autonomic evidence of arousals and increased inspiratory effort in a community based population of men and women.,Stradling JR; Barbour C; Glennon J; Langford BA; Crosby JH,2000 Dec,Journal of sleep research,0.0004737025853218996,93,0.0002537283786203408,"1. J Sleep Res. 2000 Dec;9(4):381-8. doi: 10.1046/j.1365-2869.2000.00218.x.

Prevalence of sleepiness and its relation to autonomic evidence of arousals and 
increased inspiratory effort in a community based population of men and women.

Stradling JR(1), Barbour C, Glennon J, Langford BA, Crosby JH.

Author information:
(1)Osler Chest Unit, Churchill Hospital, Oxford, UK. 
jstrad@pinnacle.jr2.ox.ac.uk

Degrees of sleep apnoea and daytime sleepiness are quite common in community 
populations. However the relationship between the two is poor, although 
sleepiness does correlate better with a history of snoring. It has been 
suggested that sleep can be fragmented by upper airways obstructive events, 
short of full apnoeas or hypopnoeas, and that these events may not provoke full 
cortical arousal, but be detectable through activation of the autonomic system. 
Failure to detect both these could mask a relationship between 'sleep apnoea' 
and daytime sleepiness. We have therefore measured sleepiness (Epworth 
Sleepiness Scale) in addition to both autonomic 'arousals' and inspiratory 
effort (using pulse transit time) in 473 men and women at home. Although 
sleepiness was related to a history of snoring, it was not significantly 
predicted by the measures of autonomic 'arousal', or inspiratory effort. 
Reported snoring and objectively measured snoring correlated poorly. As in other 
studies, nocturnal hypoxic dips were correlated with obesity, age, alcohol 
consumption, drug usage and a history of snoring. These data make it unlikely 
that sleep fragmentation from subtle variants of sleep apnoea and 'autonomic' 
(or 'subcortical') arousals are an important source of daytime sleepiness in the 
community.

DOI: 10.1046/j.1365-2869.2000.00218.x
PMID: 11386205 [Indexed for MEDLINE]"
12531145,Daytime sleepiness and its evaluation.,Cluydts R; De Valck E; Verstraeten E; Theys P,2002 Apr,Sleep medicine reviews,0.00046143743541396577,173,0.00022221632673882755,"1. Sleep Med Rev. 2002 Apr;6(2):83-96. doi: 10.1053/smrv.2002.0191.

Daytime sleepiness and its evaluation.

Cluydts R(1), De Valck E, Verstraeten E, Theys P.

Author information:
(1)Department of Cognitive and Physiological Psychology, Vrije Universiteit 
Brussel, Brussels, Belgium. raymond.cluydts@vub.ac.be

Basic models of sleepiness, focusing on the homeostatic and circadian components 
of sleepiness, are able to predict important fluctuations of sleepiness. 
However, they fail in explaining certain sleepiness phenomena, as for instance 
in insomnia patients. To meet this shortcoming, modern models incorporate the 
arousal component of sleepiness, in addition to the sleep drive. While these 
models mainly concentrate on short-term changes in sleepiness, ""state"" 
sleepiness, there are indications that a stable characteristic level of 
sleepiness, ""trait"" sleepiness, is also an important determinant of a person's 
level of sleepiness. This leads to a conceptualization of sleepiness in which 
situational factors modify a basal level of sleep drive and arousal. It implies 
that sleepiness is not a unitary concept and can reflect essentially different 
states. Multiple sleepiness assessment tools have been proposed in the past. The 
majority of them offer valuable information, but they do not grasp all aspects 
of sleepiness. We should bear in mind that tools for assessing sleepiness are 
always operationalizations reflecting the theoretical framework the investigator 
has on sleepiness. Hence, rather than searching for a gold standard for the 
measurement of sleepiness, future research effort should be aimed at linking the 
various measurement techniques with the hypothesized underlying components of 
sleepiness on a sound empirical basis.

DOI: 10.1053/smrv.2002.0191
PMID: 12531145 [Indexed for MEDLINE]"
17925477,Daytime sleepiness in the obese: not as simple as obstructive sleep apnea.,Dixon JB; Dixon ME; Anderson ML; Schachter L; O'brien PE,2007 Oct,"Obesity (Silver Spring, Md.)",0.00042124990304008423,120,0.00018653610670556336,"1. Obesity (Silver Spring). 2007 Oct;15(10):2504-11. doi: 10.1038/oby.2007.297.

Daytime sleepiness in the obese: not as simple as obstructive sleep apnea.

Dixon JB(1), Dixon ME, Anderson ML, Schachter L, O'brien PE.

Author information:
(1)Centre for Obesity Research and Education, Alfred Hospital, Melbourne 3181, 
Australia. john.dixon@med.monash.edu.au

OBJECTIVE: Excessive daytime sleepiness is a common symptom in obese patients, 
but what drives this condition is unclear. The objective was to look for 
clinical, anthropometric, biochemical, and polysomnographic predictors of 
excessive daytime sleepiness as measured by the Epworth Sleepiness Scale (ESS) 
in obese patients.
RESEARCH METHODS AND PROCEDURES: The ESS questionnaire was completed by 1,055 
consecutive patients presenting for obesity surgery. Those at high risk for 
obstructive sleep apnea (n = 331) had diagnostic overnight polysomnography 
preoperatively. All patients had preoperative clinical, hematologic, and 
biochemical measurements and completed multiple questionnaires.
RESULTS: There was no significant relationship between ESS score and any measure 
of diagnostic polysomnography factors, including total apnea hypopnea index. 
Subtle increases in ESS scores were reported in men, older patients, and those 
with type 2 diabetes. However, general demographic, anthropometric, and 
biochemical measures of the metabolic syndrome explained only 3% of ESS score 
variance, and inflammatory markers of C-reactive protein and total white cell 
count were not predictive. Poor Short Form-36 energy scores (b = -0.18, p < 
0.001) and high Beck Depression Inventory scores were predictive of higher ESS 
scores (b = 0.15, p < 0.001) and, along with increasing age and male gender, 
explained 10% of variance. Symptoms related to disturbed nocturnal sleep 
explained 30% of variance.
CONCLUSION: In severely obese subjects, increased daytime sleepiness does not 
seem to be driven by obstructive sleep apnea, the degree of obesity, or 
anthropometric, metabolic, or inflammatory markers of the metabolic syndrome. It 
is, however, associated with poor energy, symptoms of depression, and symptoms 
of nocturnal sleep disturbance.

DOI: 10.1038/oby.2007.297
PMID: 17925477 [Indexed for MEDLINE]"
14572120,Predictors of objective sleep tendency in the general population.,Punjabi NM; Bandeen-Roche K; Young T,2003 Sep,Sleep,0.00039758222710030785,104,0.000185070831120725,"1. Sleep. 2003 Sep;26(6):678-83. doi: 10.1093/sleep/26.6.678.

Predictors of objective sleep tendency in the general population.

Punjabi NM(1), Bandeen-Roche K, Young T.

Author information:
(1)Department of Medicine, Johns Hopkins University School of Medicine, 
Baltimore, MD 21224, USA. npunjabi@jhmi.edu

STUDY OBJECTIVES: Daytime sleepiness is a pervasive problem that is associated 
with a significant public-health burden. Although self-reported measures of 
daytime sleepiness may be useful in identifying at-risk individuals, there is 
significant controversy because there are no population-based data relating 
subjective and objective measures of daytime sleep tendency. The aims of this 
study were to examine the associations between the Multiple Sleep Latency Test 
(MSLT), an objective measure of daytime sleep tendency, and self-reported 
information on the Epworth Sleepiness Scale (ESS) and nighttime sleep duration 
in the general population.
DESIGN: Cross-sectional study.
SETTING AND PARTICIPANTS: Population-based sample of 261 women and 371 men, mean 
age of 50.8 years, enrolled in the Wisconsin Sleep Cohort Study.
MEASUREMENTS: MSLT, ESS, and self-reported sleep duration prior to the MSLT.
RESULTS: Using survival analysis to model the time to sleep onset during the 
MSLT, we found that individuals with an intermediate (6-11) and high (> or = 12) 
ESS score had a 30% and 69% increase in risk for sleep onset during the MSLT, 
respectively, compared to individuals with a low ESS score (< or = 5). A 
dose-response relationship between self-reported duration of nighttime sleep and 
objective sleep tendency was also observed. Compared to individuals reporting 
more than 7.50 hours of sleep (highest tertile), individuals reporting 6.75 to 
7.50 hours and less than 6.75 hours (lowest tertile) had a 27% and 73% increase 
in risk for sleep onset during the MSLT, respectively.
CONCLUSIONS: Subjective reports of daytime sleep tendency on the ESS and the 
duration of nighttime sleep are associated with the results of the MSLT in the 
general population.

DOI: 10.1093/sleep/26.6.678
PMID: 14572120 [Indexed for MEDLINE]"
12505556,Distinguishing between excessive daytime sleepiness and fatigue: toward improved detection and treatment.,Pigeon WR; Sateia MJ; Ferguson RJ,2003 Jan,Journal of psychosomatic research,0.0003916723155234913,151,0.00018316670489748065,"1. J Psychosom Res. 2003 Jan;54(1):61-9. doi: 10.1016/s0022-3999(02)00542-1.

Distinguishing between excessive daytime sleepiness and fatigue: toward improved 
detection and treatment.

Pigeon WR(1), Sateia MJ, Ferguson RJ.

Author information:
(1)Sleep Disorders Center, Department of Psychiatry, Dartmouth Medical School, 
Lebanon, NH 03756, USA. wil.pigeon@dartmouth.edu

INTRODUCTION: Excessive daytime sleepiness (EDS) and fatigue occur in high 
percentages in the general population. They are common complaints in primary 
care and in specialty medicine. Although they may represent distinct or 
overlapping phenomena, the general medical literature does not normally 
distinguish between EDS and fatigue. Despite their prevalence, both EDS and 
fatigue are identified and treated in a relatively small proportion of those 
affected. The similarity of EDS and fatigue may create diagnostic ambiguity and 
thereby contribute to under-identification and under-treatment. Fatigue, in 
particular, is thought to be difficult to manage when it is identified.
METHODS: The literature was searched for reviews, meta-analysis and similar 
levels of papers focused on EDS or fatigue.
RESULTS: EDS and fatigue are operationalized in ways that contribute to blurring 
rather than to distinguishing between them. Existing measures of both EDS and 
fatigue may also contribute to their misidentification. Effective treatments for 
both symptoms have been established. Behavioral interventions are effective and 
underutilized.
DISCUSSION: We suggest more precise operationalization of EDS and fatigue, 
leading to a refinement of existing measures or development of new tools, a 
structured interview with fatigue and EDS sections in the clinical setting, and 
more consideration for behavioral interventions.

Copyright 2003 Elsevier Science Inc.

DOI: 10.1016/s0022-3999(02)00542-1
PMID: 12505556 [Indexed for MEDLINE]"
12598214,Can patients with obstructive sleep apnea titrate their own continuous positive airway pressure?,Fitzpatrick MF; Alloway CE; Wakeford TM; MacLean AW; Munt PW; Day AG,2003 Mar 1,American journal of respiratory and critical care medicine,0.0003438024149942609,111,0.00016696371371137337,"1. Am J Respir Crit Care Med. 2003 Mar 1;167(5):716-22. doi: 
10.1164/rccm.200204-360OC.

Can patients with obstructive sleep apnea titrate their own continuous positive 
airway pressure?

Fitzpatrick MF(1), Alloway CE, Wakeford TM, MacLean AW, Munt PW, Day AG.

Author information:
(1)Department of Medicine, Queen's University, Kingston, Ontario, Canada. 
mf19@post.queensu.ca

Comment in
    Am J Respir Crit Care Med. 2003 Mar 1;167(5):674-5. doi: 
10.1164/rccm.2212009.

Manual continuous positive airway pressure (CPAP) titration in a sleep 
laboratory is costly and limits access for diagnostic studies. Many factors 
affect CPAP compliance, but education and support, rather than in-laboratory 
CPAP titration, appear to be pivotal. Self-adjustment of CPAP at home will 
provide equal or superior efficacy in the treatment of obstructive sleep apnea 
(OSA) as compared with in-laboratory titration. A randomized, single-blind, 
two-period crossover trial of CPAP treatment at the in-laboratory-determined 
optimal pressure versus at-home self-adjustment of CPAP (starting pressure based 
on prediction equation). Eighteen CPAP-naive patients (16 males, 50 +/- 15 years 
old, apnea hypopnea index 40 +/- 20) with a new diagnosis of OSA were tested. 
Testing was performed before and after CPAP treatment in each of two 5-week 
study limbs. CPAP, compliance with CPAP treatment, the Sleep Apnea Quality of 
Life Index, the Functional Outcomes of Sleep Questionnaire score, the Epworth 
sleepiness scale score, sleep architecture, sleep apnea severity, and 
maintenance of wakefulness tests were performed. Both modes of CPAP treatment 
significantly improved objective and subjective measures of OSA, but they did 
not differ in efficacy. Home self-titration of CPAP is as effective as 
in-laboratory manual titration in the management of patients with OSA.

DOI: 10.1164/rccm.200204-360OC
PMID: 12598214 [Indexed for MEDLINE]"
23246545,"Narcolepsy as an adverse event following immunization: case definition and guidelines for data collection, analysis and presentation.",Poli F; Overeem S; Lammers GJ; Plazzi G; Lecendreux M; Bassetti CL; Dauvilliers Y; Keene D; Khatami R; Li Y; Mayer G; Nohynek H; Pahud B; Paiva T; Partinen M; Scammell TE; Shimabukuro T; Sturkenboom M; van Dinther K; Wiznitzer M; Bonhoeffer J,2013 Jan 30,Vaccine,0.0003391937681402471,201,0.0,"1. Vaccine. 2013 Jan 30;31(6):994-1007. doi: 10.1016/j.vaccine.2012.12.014. Epub 
2012 Dec 16.

Narcolepsy as an adverse event following immunization: case definition and 
guidelines for data collection, analysis and presentation.

Poli F(1), Overeem S, Lammers GJ, Plazzi G, Lecendreux M, Bassetti CL, 
Dauvilliers Y, Keene D, Khatami R, Li Y, Mayer G, Nohynek H, Pahud B, Paiva T, 
Partinen M, Scammell TE, Shimabukuro T, Sturkenboom M, van Dinther K, Wiznitzer 
M, Bonhoeffer J.

Author information:
(1)IRCCS Istituto delle Scienze Neurologiche di Bologna, Bologna, Italy.

DOI: 10.1016/j.vaccine.2012.12.014
PMID: 23246545 [Indexed for MEDLINE]"
1770981,MSLT-defined sleepiness and neuropsychological test performance do not correlate in the elderly.,Bliwise DL; Carskadon MA; Seidel WF; Nekich JC; Dement WC,1991 Sep-Oct,Neurobiology of aging,0.0002997434964315026,62,0.0003006711819863879,"1. Neurobiol Aging. 1991 Sep-Oct;12(5):463-8. doi: 10.1016/0197-4580(91)90074-t.

MSLT-defined sleepiness and neuropsychological test performance do not correlate 
in the elderly.

Bliwise DL(1), Carskadon MA, Seidel WF, Nekich JC, Dement WC.

Author information:
(1)Sleep Disorder Center, Stanford University Medical School, CA 94305.

This study investigated whether a sensitive, physiological measure of 
alertness/sleepiness, the Multiple Sleep Latency Test (MSLT), was related to 
neuropsychological test performance in elderly individuals. We hypothesized that 
the greater likelihood of falling asleep during the daytime on the MSLT would be 
related to relatively poorer performances on a variety of neuropsychological 
tests. Results from a homogeneous sample of 35 relatively well-educated, high 
functioning, elderly community volunteers confirmed the presence of 
characteristic levels of daytime alertness which were stable within individuals 
(r = .70 to .73) and showed large variation across individuals (coefficients of 
variation: 54-84%). Despite this wide intersubject variability, MSLT-defined 
alertness/sleepiness was unrelated to neuropsychological test results. We 
discuss these results in terms of the performance deficits known to accompany 
sleepiness in experimental studies of sleep deprivation and in terms of the 
behavioral slowing known to occur in normal aging.

DOI: 10.1016/0197-4580(91)90074-t
PMID: 1770981 [Indexed for MEDLINE]"
22467194,Limits of the Epworth Sleepiness Scale in older adults.,Onen F; Moreau T; Gooneratne NS; Petit C; Falissard B; Onen SH,2013 Mar,Sleep & breathing = Schlaf & Atmung,0.00029222801247977097,112,0.00016996856029751219,"1. Sleep Breath. 2013 Mar;17(1):343-50. doi: 10.1007/s11325-012-0700-8. Epub 2012
 Apr 1.

Limits of the Epworth Sleepiness Scale in older adults.

Onen F(1), Moreau T, Gooneratne NS, Petit C, Falissard B, Onen SH.

Author information:
(1)CHU Hôpital Bichat Claude Bernard, APHP, Paris, France. 
fannie.onen@bch.aphp.fr

PURPOSE: Excessive daytime sleepiness (EDS) in older adults is associated with 
obstructive sleep apnea, falls, reduced quality of life, and mortality. The 
Epworth Sleepiness Scale (ESS) is widely used to assess sleepiness. However, EDS 
assessment with the ESS may not be accurate in older adults. We aimed to (1) 
describe the responsiveness of nondemented older subjects to the ESS and (2) 
compare the self-report ESS scores to those of close relatives (CR) proxy and 
identify factors influencing any discrepancies between them.
METHODS: This is a cross-sectional observational study including 104 
independently living nondemented older subjects with daytime sleepiness 
complaints and 104 nondemented CRs. Cognitive tests (Mini-Mental State 
Examination) and the ESS were completed separately by subjects and CRs to assess 
the subject's daytime sleepiness.
RESULTS: Almost 60 % of subjects and CRs were not able to answer at least one 
question on the ESS. Despite the fact that all subjects complained of EDS, only 
24 % of them had an abnormal ESS score (>10). Subjects rated their sleepiness 
lower (7.10 ± 4.31) than their CR proxy did (9.70 ± 5.14) (p < 0.0001). In 
multivariate analysis, an increase in age and a decrease in cognitive status of 
the subjects appeared related to the difference in ESS between subject and CR.
CONCLUSIONS: The majority of older adults were not able to answer all of the ESS 
items. The ESS may underestimate sleepiness severity in older subjects. Despite 
EDS complaints in all subjects, only one quarter of them had a pathological ESS 
score.

DOI: 10.1007/s11325-012-0700-8
PMID: 22467194 [Indexed for MEDLINE]"
29997573,Obstructive Sleep Apnea With or Without Excessive Daytime Sleepiness: Clinical and Experimental Data-Driven Phenotyping.,Garbarino S; Scoditti E; Lanteri P; Conte L; Magnavita N; Toraldo DM,2018,Frontiers in neurology,0.00027929793041578567,224,0.0,"1. Front Neurol. 2018 Jun 27;9:505. doi: 10.3389/fneur.2018.00505. eCollection 
2018.

Obstructive Sleep Apnea With or Without Excessive Daytime Sleepiness: Clinical 
and Experimental Data-Driven Phenotyping.

Garbarino S(1)(2), Scoditti E(3), Lanteri P(4), Conte L(5)(6), Magnavita N(7), 
Toraldo DM(8).

Author information:
(1)Department of Neuroscience, Rehabilitation, Ophthalmology, Genetics and 
Maternal/Child Sciences, University of Genoa, Genoa, Italy.
(2)Department of Health Sciences, University of Genoa, Genoa, Italy.
(3)Institute of Clinical Physiology, National Research Council (CNR), Lecce, 
Italy.
(4)Department of Neurological Science, G. Gaslini Institute, Genoa, Italy.
(5)Interdisciplinary Laboratory of Applied Research in Medicine (DReAM), ""V 
Fazzi"" University Hospital, ASL Lecce, Lecce, Italy.
(6)Department of Biological and Environmental Sciences and Technologies, 
University of Salento, Lecce, Italy.
(7)Institute of Public Health, Università Cattolica del Sacro Cuore, Rome, 
Italy.
(8)Rehabilitation Department, Cardio-Respiratory Care Unit, ""V Fazzi"" Hospital, 
ASL Lecce, Lecce, Italy.

Introduction: Obstructive sleep apnea (OSA) is a serious and prevalent medical 
condition with major consequences for health and safety. Excessive daytime 
sleepiness (EDS) is a common-but not universal-accompanying symptom. The purpose 
of this literature analysis is to understand whether the presence/absence of EDS 
is associated with different physiopathologic, prognostic, and therapeutic 
outcomes in OSA patients. Methods: Articles in English published in PubMed, 
Medline, and EMBASE between January 2000 and June 2017, focusing on no-EDS OSA 
patients, were critically reviewed. Results: A relevant percentage of OSA 
patients do not complain of EDS. EDS is a significant and independent predictor 
of incident cardiovascular disease (CVD) and is associated with all-cause 
mortality and an increased risk of metabolic syndrome and diabetes. Male gender, 
younger age, high body mass index, are predictors of EDS. The positive effects 
of nasal continuous positive airway pressure (CPAP) therapy on blood pressure, 
insulin resistance, fatal and non-fatal CVD, and endothelial dysfunction risk 
factors have been demonstrated in EDS-OSA patients, but results are inconsistent 
in no-EDS patients. The most sustainable cause of EDS is nocturnal hypoxemia and 
alterations of sleep architecture, including sleep fragmentation. These changes 
are less evident in no-EDS patients that seem less susceptible to the cortical 
effects of apneas. Conclusions: There is no consensus if we should consider OSA 
as a single disease with different phenotypes with or without EDS, or if there 
are different diseases with different genetic/epigenetic determinants, 
pathogenic mechanisms, prognosis, and treatment.The small number of studies 
focused on this issue indicates the need for further research in this area. 
Clinicians must carefully assess the presence or absence of EDS and decide 
accordingly the treatment. This approach could improve combination therapy 
targeted to a patient's specific pathology to enhance both efficacy and 
long-term adherence to OSA treatment and significantly reduce the social, 
economic, and health negative impact of OSA.

DOI: 10.3389/fneur.2018.00505
PMCID: PMC6030350
PMID: 29997573"
22241742,The impact of ageing and sex on the association between sleepiness and sleep disordered breathing.,Morrell MJ; Finn L; McMillan A; Peppard PE,2012 Aug,The European respiratory journal,0.00026320835184058837,93,0.0002083889358262844,"1. Eur Respir J. 2012 Aug;40(2):386-93. doi: 10.1183/09031936.00177411. Epub 2012
 Jan 12.

The impact of ageing and sex on the association between sleepiness and sleep 
disordered breathing.

Morrell MJ(1), Finn L, McMillan A, Peppard PE.

Author information:
(1)Academic Unit of Sleep and Ventilation, Royal Brompton Hospital, Sydney 
Street, London, SW3 6NP, UK. m.morrell@imperial.ac.uk

The aim of our study was to investigate age-related changes in sleepiness 
symptoms associated with sleep disordered breathing (SDB). Wisconsin Sleep 
Cohort participants were assessed using polysomnography, the Epworth Sleepiness 
Scale (ESS) and the multiple sleep latency test (MSLT). SDB was defined as an 
apnoea/hypopnoea index ≥15 events·h(-1), and sleepiness as ESS ≥10 and MSLT ≤5 
min. Odds ratios were calculated using generalised estimating equations 
associating sleepiness with SDB, and conditional logistic regression examining 
changes in longitudinal sleepiness status (ESS only). Models were a priori 
stratified by sex. ESS was measured in 1,281 participants and MSLT in 998 at 
multiple time-points (ESS n=3,695; MSLT n=1,846). Significant interactions were 
found between SDB and age in males, but not females. The odds ratios modelled 
for sleepiness in a 40-yr-old male with SDB were significant compared to a male 
without SDB (ESS 2.1 and MSLT 2.9); however, these associations were not 
significant at 60 yrs of age. The within-subject odds ratio for sleepiness was 
also significant at 40 yrs of age (OR 3.4), but not at 60 yrs of age. The 
age-related reductions in the association between sleepiness and SDB may have 
clinical implications for the diagnosis and treatment of SDB in older people as 
sleepiness is often used as a therapeutic target.

DOI: 10.1183/09031936.00177411
PMCID: PMC3608395
PMID: 22241742 [Indexed for MEDLINE]"
14664652,Excessive daytime sleepiness and sleep disturbances in patients with neurological diseases: epidemiology and management.,Happe S,2003,Drugs,0.0002488098271582666,161,0.00016175160191479317,"1. Drugs. 2003;63(24):2725-37. doi: 10.2165/00003495-200363240-00003.

Excessive daytime sleepiness and sleep disturbances in patients with 
neurological diseases: epidemiology and management.

Happe S(1).

Author information:
(1)Department of Clinical Neurophysiology, University of Göttingen, Göttingen, 
Germany. shappe@gwdg.de

Up to 12% of the general population experience excessive daytime sleepiness 
(EDS), with increasing prevalence in the elderly. EDS may lead to cognitive 
impairment, resulting in inattentiveness, poor memory, mood disorders and an 
increased risk of accidents. As a result, quality of life is reduced in most 
patients with EDS as well as in their caregiving spouses. There are a variety of 
causes leading to EDS, including CNS pathology, neurological dysfunction, 
associated sleep disorders with insufficient or fragmented sleep, and drug 
therapy. Since EDS accompanies many neurological disorders, such as 
neurodegenerative and neuromuscular diseases, neurologists should be familiar 
with the diagnosis, its major causes and with treatment options. The main focus 
of this article is on movement disorders, neuromuscular diseases, multiple 
sclerosis, dementia, cerebrovascular diseases, head and brain trauma, pain and 
epilepsy. General management strategies for EDS in all these neurological 
diseases include sleep hygiene aspects such as extensions of noctural time in 
bed and frequent naps during the day. Pharmacological treatment is generally 
achieved with stimulants such as amphetamine, methylphenidate and pemoline, or 
newer compounds such as modafinil.

DOI: 10.2165/00003495-200363240-00003
PMID: 14664652 [Indexed for MEDLINE]"
